Source	Scale	Class	Precision	Recall_Sensitivity	Specificity	F1	Support
NCBI-partial	broad_scale	ENVO:01000211	0.08163265306122448	0.4444444444444444	0.9969243387328276	0.13793103448275862	9
NCBI-partial	broad_scale	ENVO:01000212	1.0	1.0	1.0	1.0	7
NCBI-partial	broad_scale	ENVO:01000213	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	broad_scale	ENVO:01000215	0.375	0.8571428571428571	0.9993166131346956	0.5217391304347826	7
NCBI-partial	broad_scale	ENVO:01000216	1.0	0.3333333333333333	1.0	0.5	3
NCBI-partial	broad_scale	ENVO:01000217	0.25	0.8333333333333334	0.9989749897498975	0.38461538461538464	6
NCBI-partial	broad_scale	ENVO:01000219	0.8	0.12578616352201258	0.9996547199779021	0.21739130434782608	159
NCBI-partial	broad_scale	ENVO:01000220	0.3333333333333333	1.0	0.9983593109105825	0.5	12
NCBI-partial	broad_scale	ENVO:01000221	0.42857142857142855	0.3888888888888889	0.9980803510215275	0.4077669902912621	54
NCBI-partial	broad_scale	ENVO:01000222	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000226	0.09090909090909091	1.0	0.999316893230412	0.16666666666666666	1
NCBI-partial	broad_scale	ENVO:01000227	0.09090909090909091	1.0	0.999316893230412	0.16666666666666666	1
NCBI-partial	broad_scale	ENVO:01000228	0.5384615384615384	0.3181818181818182	0.9995895471336708	0.4	22
NCBI-partial	broad_scale	ENVO:01000229	0.0	0.0	0.9983606557377049	0.0	0
NCBI-partial	broad_scale	ENVO:01000230	0.8285714285714286	0.6041666666666666	0.9995888157894737	0.6987951807228916	48
NCBI-partial	broad_scale	ENVO:01000238	0.0	0.0	0.9976775956284153	0.0	0
NCBI-partial	broad_scale	ENVO:01000239	0.14705882352941177	0.7142857142857143	0.9980181780906171	0.24390243902439024	7
NCBI-partial	broad_scale	ENVO:01000242	0.0	0.0	0.9977459016393443	0.0	0
NCBI-partial	broad_scale	ENVO:01000245	0.7422680412371134	0.6206896551724138	0.996529705719045	0.676056338028169	232
NCBI-partial	broad_scale	ENVO:01000246	0.5	0.2857142857142857	0.9998633226269391	0.36363636363636365	7
NCBI-partial	broad_scale	ENVO:01000247	0.0	0.0	0.9996584232818692	0.0	2
NCBI-partial	broad_scale	ENVO:01000248	0.9523809523809523	0.8333333333333334	0.9999315818281336	0.8888888888888888	24
NCBI-partial	broad_scale	ENVO:01000249	0.7288135593220338	0.2193877551020408	0.9988922736084187	0.33725490196078434	196
NCBI-partial	broad_scale	ENVO:01000250	0.5625	0.27692307692307694	0.9990394511149228	0.3711340206185567	65
NCBI-partial	broad_scale	ENVO:01000251	0.0625	0.5	0.9989752698456074	0.1111111111111111	2
NCBI-partial	broad_scale	ENVO:01000252	0.6	0.048	0.9997244230106787	0.08888888888888889	125
NCBI-partial	broad_scale	ENVO:01000253	0.46153846153846156	0.11009174311926606	0.9990365425641732	0.17777777777777778	109
NCBI-partial	broad_scale	ENVO:01000254	0.1111111111111111	0.07692307692307693	0.9994530662473508	0.09090909090909091	13
NCBI-partial	broad_scale	ENVO:01000267	0.8571428571428571	1.0	0.9999316659833265	0.9230769230769231	6
NCBI-partial	broad_scale	ENVO:01000277	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000285	0.0	0.0	0.9926912568306011	0.0	0
NCBI-partial	broad_scale	ENVO:01000297	0.17142857142857143	0.13043478260869565	0.998012882006304	0.14814814814814814	46
NCBI-partial	broad_scale	ENVO:01000306	0.11711711711711711	0.9285714285714286	0.9932996034459183	0.208	14
NCBI-partial	broad_scale	ENVO:01000309	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:01000311	0.1111111111111111	0.6	0.9983600956610864	0.1875	5
NCBI-partial	broad_scale	ENVO:01000312	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01000313	1.0	0.25	1.0	0.4	4
NCBI-partial	broad_scale	ENVO:01000315	0.0	0.0	0.9997950539691215	0.0	2
NCBI-partial	broad_scale	ENVO:01000316	0.6666666666666666	1.0	0.9999316846563738	0.8	2
NCBI-partial	broad_scale	ENVO:01000317	0.35	0.4666666666666667	0.9991111111111111	0.4	15
NCBI-partial	broad_scale	ENVO:01000320	0.35294117647058826	0.3157894736842105	0.9992476574789686	0.3333333333333333	19
NCBI-partial	broad_scale	ENVO:01000333	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000335	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01000339	0.3404255319148936	0.41025641025641024	0.9978768577494692	0.37209302325581395	39
NCBI-partial	broad_scale	ENVO:01000340	0.1111111111111111	0.21428571428571427	0.9983590865581841	0.14634146341463414	14
NCBI-partial	broad_scale	ENVO:01000341	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000342	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	broad_scale	ENVO:01000352	0.3548387096774194	0.3333333333333333	0.9986307934551927	0.34375	33
NCBI-partial	broad_scale	ENVO:01000367	1.0	1.0	1.0	1.0	1
NCBI-partial	broad_scale	ENVO:01000373	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01000377	0.0	0.0	0.9994534772509905	0.0	2
NCBI-partial	broad_scale	ENVO:01000382	0.9	1.0	0.9999316519718406	0.9473684210526315	9
NCBI-partial	broad_scale	ENVO:01000385	0.5	0.2	0.9999316706525453	0.2857142857142857	5
NCBI-partial	broad_scale	ENVO:01000389	0.2222222222222222	1.0	0.9990434544957638	0.36363636363636365	4
NCBI-partial	broad_scale	ENVO:01000390	0.1	1.0	0.9987703238147287	0.18181818181818182	2
NCBI-partial	broad_scale	ENVO:01000406	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000411	0.0	0.0	0.9994534399125504	0.0	3
NCBI-partial	broad_scale	ENVO:01000417	0.07142857142857142	0.09090909090909091	0.9991113541595461	0.08	11
NCBI-partial	broad_scale	ENVO:01000419	0.10256410256410256	1.0	0.9976086362394097	0.18604651162790697	4
NCBI-partial	broad_scale	ENVO:01000421	0.0	0.0	0.9996584699453552	0.0	0
NCBI-partial	broad_scale	ENVO:01000422	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000430	0.0425531914893617	0.5	0.9969253894506696	0.0784313725490196	4
NCBI-partial	broad_scale	ENVO:01000431	0.23529411764705882	0.3076923076923077	0.999111232651945	0.26666666666666666	13
NCBI-partial	broad_scale	ENVO:01000448	0.5	0.6666666666666666	0.9998633599781376	0.5714285714285714	3
NCBI-partial	broad_scale	ENVO:01000449	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01000480	0.3125	1.0	0.999248377177998	0.47619047619047616	5
NCBI-partial	broad_scale	ENVO:01000517	0.0	0.0	0.9997267572921648	0.0	1
NCBI-partial	broad_scale	ENVO:01000548	0.0	0.0	1.0	0.0	16
NCBI-partial	broad_scale	ENVO:01000549	0.011235955056179775	1.0	0.9939886604276248	0.022222222222222223	1
NCBI-partial	broad_scale	ENVO:01000556	0.2	0.14285714285714285	0.9997266452538782	0.16666666666666666	7
NCBI-partial	broad_scale	ENVO:01000580	0.0	0.0	0.9967213114754099	0.0	0
NCBI-partial	broad_scale	ENVO:01000584	0.0	0.0	0.997472504952524	0.0	1
NCBI-partial	broad_scale	ENVO:01000598	0.0	0.0	1.0	0.0	4
NCBI-partial	broad_scale	ENVO:01000599	0.0	0.0	1.0	0.0	26
NCBI-partial	broad_scale	ENVO:01000604	0.008403361344537815	1.0	0.9919393401188605	0.016666666666666666	1
NCBI-partial	broad_scale	ENVO:01000621	0.0	0.0	0.9984971651069062	0.0	1
NCBI-partial	broad_scale	ENVO:01000635	0.14285714285714285	0.022222222222222223	0.9995889003083248	0.038461538461538464	45
NCBI-partial	broad_scale	ENVO:01000640	0.0	0.0	0.9978142076502732	0.0	0
NCBI-partial	broad_scale	ENVO:01000681	0.0	0.0	0.9992485825534531	0.0	1
NCBI-partial	broad_scale	ENVO:01000687	0.0	0.0	0.9999316566429743	0.0	8
NCBI-partial	broad_scale	ENVO:01000739	0.5	0.19230769230769232	0.999657862323799	0.2777777777777778	26
NCBI-partial	broad_scale	ENVO:01000756	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01000757	0.0	0.0	0.9985655737704918	0.0	0
NCBI-partial	broad_scale	ENVO:01000763	0.6666666666666666	1.0	0.9999316846563738	0.8	2
NCBI-partial	broad_scale	ENVO:01000768	0.034482758620689655	1.0	0.9980873010451533	0.06666666666666667	1
NCBI-partial	broad_scale	ENVO:01000772	0.175	0.3684210526315789	0.9977429724369058	0.23728813559322035	19
NCBI-partial	broad_scale	ENVO:01000820	0.05	0.5	0.9974036622027876	0.09090909090909091	4
NCBI-partial	broad_scale	ENVO:01000854	0.38461538461538464	0.5882352941176471	0.9989058332763455	0.46511627906976744	17
NCBI-partial	broad_scale	ENVO:01000859	1.0	1.0	1.0	1.0	1
NCBI-partial	broad_scale	ENVO:01000860	1.0	0.3333333333333333	1.0	0.5	3
NCBI-partial	broad_scale	ENVO:01000883	0.0	0.0	0.9976775956284153	0.0	0
NCBI-partial	broad_scale	ENVO:01000884	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000886	0.0	0.0	0.9989071038251366	0.0	0
NCBI-partial	broad_scale	ENVO:01000888	0.05314009661835749	0.6470588235294118	0.9865964576352322	0.09821428571428571	17
NCBI-partial	broad_scale	ENVO:01000891	0.09523809523809523	0.2	0.9987012987012988	0.12903225806451613	10
NCBI-partial	broad_scale	ENVO:01000892	0.058823529411764705	0.125	0.9989065062875888	0.08	8
NCBI-partial	broad_scale	ENVO:01000905	0.0	0.0	0.9971994535519125	0.0	0
NCBI-partial	broad_scale	ENVO:01000906	0.017543859649122806	1.0	0.9961746020903067	0.034482758620689655	1
NCBI-partial	broad_scale	ENVO:01000909	0.0	0.0	0.9973360655737705	0.0	0
NCBI-partial	broad_scale	ENVO:01000910	0.0	0.0	0.9999316893230412	0.0	1
NCBI-partial	broad_scale	ENVO:01000941	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:01000949	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000951	0.6666666666666666	0.46153846153846156	0.9997948998427566	0.5454545454545454	13
NCBI-partial	broad_scale	ENVO:01000965	0.0	0.0	0.9961748633879781	0.0	0
NCBI-partial	broad_scale	ENVO:01000987	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01000999	0.0	0.0	1.0	0.0	2
NCBI-partial	broad_scale	ENVO:01001000	0.05555555555555555	0.25	0.9988384804591418	0.09090909090909091	4
NCBI-partial	broad_scale	ENVO:01001001	0.9565217391304348	0.8148148148148148	0.9999315677821118	0.88	27
NCBI-partial	broad_scale	ENVO:01001002	0.42857142857142855	0.6	0.999726682610181	0.5	5
NCBI-partial	broad_scale	ENVO:01001004	0.4	0.13953488372093023	0.9993834349523875	0.20689655172413793	43
NCBI-partial	broad_scale	ENVO:01001020	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:01001029	0.0	0.0	1.0	0.0	21
NCBI-partial	broad_scale	ENVO:01001033	0.6363636363636364	0.20588235294117646	0.9988968560397132	0.3111111111111111	136
NCBI-partial	broad_scale	ENVO:01001034	0.0	0.0	0.9982240437158469	0.0	0
NCBI-partial	broad_scale	ENVO:01001040	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	broad_scale	ENVO:01001044	0.2	0.0625	0.99972647702407	0.09523809523809523	16
NCBI-partial	broad_scale	ENVO:01001048	0.0	0.0	0.997539807284904	0.0	7
NCBI-partial	broad_scale	ENVO:01001055	0.0	0.0	0.9996584699453552	0.0	0
NCBI-partial	broad_scale	ENVO:01001056	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001057	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	broad_scale	ENVO:01001060	0.0	0.0	0.9935109289617486	0.0	0
NCBI-partial	broad_scale	ENVO:01001062	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	broad_scale	ENVO:01001110	0.18518518518518517	0.4166666666666667	0.9984960350013672	0.2564102564102564	12
NCBI-partial	broad_scale	ENVO:01001176	0.0	0.0	0.9993169398907104	0.0	0
NCBI-partial	broad_scale	ENVO:01001177	0.0	0.0	0.9934426229508196	0.0	0
NCBI-partial	broad_scale	ENVO:01001199	0.6842105263157895	1.0	0.9995897996855131	0.8125	13
NCBI-partial	broad_scale	ENVO:01001200	0.5	1.0	0.9999316893230412	0.6666666666666666	1
NCBI-partial	broad_scale	ENVO:01001206	0.5	0.10714285714285714	0.9997946892964686	0.17647058823529413	28
NCBI-partial	broad_scale	ENVO:01001209	0.22727272727272727	0.2631578947368421	0.9988372888311333	0.24390243902439024	19
NCBI-partial	broad_scale	ENVO:01001243	0.09090909090909091	0.2	0.9993167065254527	0.125	5
NCBI-partial	broad_scale	ENVO:01001244	0.25	0.25	0.999795025963378	0.25	4
NCBI-partial	broad_scale	ENVO:01001246	0.4	0.08	0.9997947314403011	0.13333333333333333	25
NCBI-partial	broad_scale	ENVO:01001254	0.0	0.0	1.0	0.0	4
NCBI-partial	broad_scale	ENVO:01001267	1.0	0.5	1.0	0.6666666666666666	2
NCBI-partial	broad_scale	ENVO:01001269	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001304	0.5555555555555556	1.0	0.999726682610181	0.7142857142857143	5
NCBI-partial	broad_scale	ENVO:01001305	0.25	1.0	0.9997950679691235	0.4	1
NCBI-partial	broad_scale	ENVO:01001370	0.6470588235294118	0.6666666666666666	0.9991784760731156	0.6567164179104478	33
NCBI-partial	broad_scale	ENVO:01001378	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001399	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001405	0.38461538461538464	0.2857142857142857	0.9989044847654913	0.32786885245901637	35
NCBI-partial	broad_scale	ENVO:01001406	0.15	0.25	0.9988378452283292	0.1875	12
NCBI-partial	broad_scale	ENVO:01001432	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01001433	0.0	0.0	0.9952185792349727	0.0	0
NCBI-partial	broad_scale	ENVO:01001455	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	broad_scale	ENVO:01001456	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	broad_scale	ENVO:01001459	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:01001460	0.11428571428571428	0.4	0.9978810663021189	0.17777777777777778	10
NCBI-partial	broad_scale	ENVO:01001610	0.0	0.0	0.9972677595628415	0.0	0
NCBI-partial	broad_scale	ENVO:01001625	0.18181818181818182	1.0	0.9993851619073644	0.3076923076923077	2
NCBI-partial	broad_scale	ENVO:01001652	0.0	0.0	0.9991803278688525	0.0	0
NCBI-partial	broad_scale	ENVO:01001702	1.0	1.0	1.0	1.0	1
NCBI-partial	broad_scale	ENVO:01001703	0.0625	0.4444444444444444	0.9958991183104368	0.1095890410958904	9
NCBI-partial	broad_scale	ENVO:01001704	0.23076923076923078	0.25	0.999316379546076	0.24	12
NCBI-partial	broad_scale	ENVO:01001705	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:01001780	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001787	0.4375	0.5833333333333334	0.9993847415914684	0.5	12
NCBI-partial	broad_scale	ENVO:01001788	0.0	0.0	0.9981556117221122	0.0	1
NCBI-partial	broad_scale	ENVO:01001789	0.0	0.0	0.9992486338797815	0.0	0
NCBI-partial	broad_scale	ENVO:01001790	0.43478260869565216	0.4166666666666667	0.9991105637657361	0.425531914893617	24
NCBI-partial	broad_scale	ENVO:01001794	0.9625	1.0	0.9997939984893223	0.9808917197452229	77
NCBI-partial	broad_scale	ENVO:01001796	0.07142857142857142	0.14285714285714285	0.9991115970751042	0.09523809523809523	7
NCBI-partial	broad_scale	ENVO:01001799	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001803	0.034482758620689655	0.3333333333333333	0.9980870396939263	0.0625	3
NCBI-partial	broad_scale	ENVO:01001804	0.0	0.0	0.9952849528495284	0.0	6
NCBI-partial	broad_scale	ENVO:01001805	0.7848101265822784	0.5794392523364486	0.9988302484001926	0.6666666666666666	107
NCBI-partial	broad_scale	ENVO:01001806	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:01001808	0.1111111111111111	1.0	0.9994535145843295	0.2	1
NCBI-partial	broad_scale	ENVO:01001809	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:01001811	0.6231884057971014	0.5657894736842105	0.9982147761603954	0.593103448275862	76
NCBI-partial	broad_scale	ENVO:01001813	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:01001815	0.0	0.0	0.9967213114754099	0.0	0
NCBI-partial	broad_scale	ENVO:01001816	0.0	0.0	0.9995901079382429	0.0	2
NCBI-partial	broad_scale	ENVO:01001829	0.0	0.0	0.9993852459016394	0.0	0
NCBI-partial	broad_scale	ENVO:01001830	0.6	0.42857142857142855	0.9998633226269391	0.5	7
NCBI-partial	broad_scale	ENVO:01001831	0.30303030303030304	0.3225806451612903	0.9984256280375111	0.3125	31
NCBI-partial	broad_scale	ENVO:01001832	0.13333333333333333	0.25	0.9991115363586659	0.17391304347826086	8
NCBI-partial	broad_scale	ENVO:01001833	0.23076923076923078	0.7941176470588235	0.9938381487060113	0.3576158940397351	34
NCBI-partial	broad_scale	ENVO:01001834	0.43283582089552236	0.8529411764705882	0.9973983294536491	0.5742574257425742	34
NCBI-partial	broad_scale	ENVO:01001835	0.125	0.1	0.9995215311004785	0.1111111111111111	10
NCBI-partial	broad_scale	ENVO:01001836	0.15384615384615385	0.25	0.9992482230727173	0.19047619047619047	8
NCBI-partial	broad_scale	ENVO:01001837	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	broad_scale	ENVO:01001838	0.3076923076923077	0.41025641025641024	0.9975344154509965	0.3516483516483517	39
NCBI-partial	broad_scale	ENVO:01001841	0.0	0.0	0.9993852459016394	0.0	0
NCBI-partial	broad_scale	ENVO:01001851	0.0	0.0	0.9995901639344262	0.0	0
NCBI-partial	broad_scale	ENVO:01001870	0.0	0.0	0.8692622950819672	0.0	0
NCBI-partial	broad_scale	ENVO:02000006	0.0	0.0	0.999863350642252	0.0	4
NCBI-partial	broad_scale	ENVO:02000008	0.0	0.0	0.9959013593824715	0.0	1
NCBI-partial	broad_scale	ENVO:02000020	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:02000022	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:02000036	0.13934426229508196	1.0	0.9928195308760173	0.2446043165467626	17
NCBI-partial	broad_scale	ENVO:02000047	1.0	1.0	1.0	1.0	1
NCBI-partial	broad_scale	ENVO:02000049	0.0	0.0	1.0	0.0	3
NCBI-partial	broad_scale	ENVO:02000051	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	broad_scale	ENVO:02000059	0.0	0.0	0.9996584232818692	0.0	2
NCBI-partial	broad_scale	ENVO:02000091	0.75	1.0	0.9999316799890688	0.8571428571428571	3
NCBI-partial	broad_scale	ENVO:02000140	0.0	0.0	0.9978825136612022	0.0	0
NCBI-partial	broad_scale	ENVO:02500001	0.0	0.0	0.9941939890710383	0.0	0
NCBI-partial	broad_scale	ENVO:03000033	0.0	0.0	1.0	0.0	9
NCBI-partial	broad_scale	ENVO:03000034	0.5454545454545454	0.2857142857142857	0.9996579793419522	0.375	21
NCBI-partial	broad_scale	ENVO:03000082	0.0	0.0	0.9849043715846995	0.0	0
NCBI-partial	broad_scale	ENVO:03000133	0.5	1.0	0.9996583532627263	0.6666666666666666	5
NCBI-partial	broad_scale	ENVO:03500005	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:03501102	0.04081632653061224	1.0	0.9967891788495696	0.0784313725490196	2
NCBI-partial	broad_scale	ENVO:03501120	0.14285714285714285	0.2	0.9995900239152716	0.16666666666666666	5
NCBI-partial	broad_scale	ENVO:03501182	0.25	1.0	0.9993851199016192	0.4	3
NCBI-partial	broad_scale	ENVO:03501198	0.0	0.0	0.98224043715847	0.0	0
NCBI-partial	broad_scale	ENVO:03501217	0.0	0.0	0.9997947314403011	0.0	25
NCBI-partial	broad_scale	ENVO:03501258	1.0	1.0	1.0	1.0	1
NCBI-partial	broad_scale	ENVO:03501288	0.21428571428571427	0.42857142857142855	0.9992482744481651	0.2857142857142857	7
NCBI-partial	broad_scale	ENVO:03501295	0.0	0.0	0.9984972677595628	0.0	0
NCBI-partial	broad_scale	ENVO:03501300	0.0	0.0	0.9998633693127477	0.0	2
NCBI-partial	broad_scale	ENVO:03501326	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	broad_scale	ENVO:03501358	0.0	0.0	0.9998633599781376	0.0	3
NCBI-partial	broad_scale	ENVO:03600004	0.3333333333333333	0.25	0.999863350642252	0.2857142857142857	4
NCBI-partial	broad_scale	ENVO:03600006	0.03896103896103896	1.0	0.994944319191091	0.075	3
NCBI-partial	broad_scale	ENVO:03600010	0.08571428571428572	1.0	0.9978137596502016	0.15789473684210525	3
NCBI-partial	broad_scale	ENVO:03600044	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:03600071	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	broad_scale	ENVO:03600074	0.05263157894736842	0.2	0.9987700717458148	0.08333333333333333	5
NCBI-partial	broad_scale	ENVO:03600087	0.2857142857142857	0.2222222222222222	0.9996582598592031	0.25	9
NCBI-partial	broad_scale	ENVO:03600092	0.0	0.0	0.9993169398907104	0.0	0
NCBI-partial	broad_scale	ENVO:03605006	0.0	0.0	0.9898224043715848	0.0	0
NCBI-partial	broad_scale	ENVO:03605007	0.8333333333333334	0.3333333333333333	0.9999316239316239	0.47619047619047616	15
NCBI-partial	broad_scale	ENVO:03605008	0.0273972602739726	0.10526315789473684	0.9951439710006156	0.043478260869565216	19
NCBI-partial	broad_scale	ENVO:04000007	0.0	0.0	0.9999316799890688	0.0	3
NCBI-partial	broad_scale	ENVO:06105013	0.5217391304347826	0.375	0.9992469879518072	0.43636363636363634	32
NCBI-partial	broad_scale	ENVO:06105101	0.0	0.0	1.0	0.0	1
NCBI-partial	broad_scale	ENVO:06105106	0.08333333333333333	1.0	0.9977454396392703	0.15384615384615385	3
NCBI-partial	broad_scale	ENVO:06105268	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	broad_scale	ENVO:06105300	0.0	0.0	0.9995901359382472	0.0	1
NCBI-partial	local_scale	ENVO:00000002	0.0	0.0	0.9943989071038252	0.0	0
NCBI-partial	local_scale	ENVO:00000003	0.0625	0.2	0.9979494190020506	0.09523809523809523	10
NCBI-partial	local_scale	ENVO:00000004	0.0	0.0	1.0	0.0	14
NCBI-partial	local_scale	ENVO:00000009	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000011	0.7857142857142857	0.2972972972972973	0.9997945627610765	0.43137254901960786	37
NCBI-partial	local_scale	ENVO:00000013	0.0	0.0	0.9976092896174863	0.0	0
NCBI-partial	local_scale	ENVO:00000014	0.44	0.5789473684210527	0.9990424731550509	0.5	19
NCBI-partial	local_scale	ENVO:00000015	0.45454545454545453	0.18867924528301888	0.997513983840895	0.26666666666666666	159
NCBI-partial	local_scale	ENVO:00000016	0.8777777777777778	0.6583333333333333	0.9992424242424243	0.7523809523809524	120
NCBI-partial	local_scale	ENVO:00000019	0.4	0.16	0.9995894628806021	0.22857142857142856	25
NCBI-partial	local_scale	ENVO:00000020	0.7727272727272727	0.08056872037914692	0.9996534756393375	0.1459227467811159	211
NCBI-partial	local_scale	ENVO:00000021	0.875	0.1037037037037037	0.9998621165115478	0.18543046357615894	135
NCBI-partial	local_scale	ENVO:00000022	0.6	0.03536345776031434	0.9991508031986412	0.06679035250463822	509
NCBI-partial	local_scale	ENVO:00000023	0.8943089430894309	0.3081232492997199	0.9990898270671428	0.4583333333333333	357
NCBI-partial	local_scale	ENVO:00000025	0.0	0.0	0.9995205807821382	0.0	39
NCBI-partial	local_scale	ENVO:00000026	0.5	0.375	0.9997949699289229	0.42857142857142855	8
NCBI-partial	local_scale	ENVO:00000027	0.14285714285714285	0.3333333333333333	0.9995900799344127	0.2	3
NCBI-partial	local_scale	ENVO:00000029	0.8235294117647058	0.10144927536231885	0.9993673555461831	0.18064516129032257	414
NCBI-partial	local_scale	ENVO:00000032	0.5	0.0625	0.9995874587458746	0.1111111111111111	96
NCBI-partial	local_scale	ENVO:00000033	0.5925925925925926	0.15841584158415842	0.9992434142650801	0.25	101
NCBI-partial	local_scale	ENVO:00000035	0.5319148936170213	0.5102040816326531	0.9984922212322664	0.5208333333333334	49
NCBI-partial	local_scale	ENVO:00000037	0.5	0.3333333333333333	0.9999316799890688	0.4	3
NCBI-partial	local_scale	ENVO:00000038	0.07692307692307693	0.07142857142857142	0.999179543279092	0.07407407407407407	14
NCBI-partial	local_scale	ENVO:00000039	0.0	0.0	1.0	0.0	12
NCBI-partial	local_scale	ENVO:00000040	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000043	0.0	0.0	0.9938524590163934	0.0	0
NCBI-partial	local_scale	ENVO:00000044	0.6	0.21428571428571427	0.999863257213182	0.3157894736842105	14
NCBI-partial	local_scale	ENVO:00000045	0.8823529411764706	0.10344827586206896	0.9998620213866851	0.18518518518518517	145
NCBI-partial	local_scale	ENVO:00000046	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000051	0.14285714285714285	0.02857142857142857	0.9995891817870592	0.047619047619047616	35
NCBI-partial	local_scale	ENVO:00000053	0.5	0.5333333333333333	0.9994529914529915	0.5161290322580645	15
NCBI-partial	local_scale	ENVO:00000054	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:00000055	0.0	0.0	1.0	0.0	5
NCBI-partial	local_scale	ENVO:00000056	0.125	1.0	0.9995218252612883	0.2222222222222222	1
NCBI-partial	local_scale	ENVO:00000057	0.5	0.2857142857142857	0.999726514426364	0.36363636363636365	14
NCBI-partial	local_scale	ENVO:00000058	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00000061	0.3684210526315789	0.4666666666666667	0.9983572895277207	0.4117647058823529	30
NCBI-partial	local_scale	ENVO:00000062	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00000063	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000064	0.25	0.030303030303030304	0.9997946190182789	0.05405405405405406	33
NCBI-partial	local_scale	ENVO:00000067	0.3333333333333333	0.2857142857142857	0.9997266452538782	0.3076923076923077	7
NCBI-partial	local_scale	ENVO:00000070	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000073	0.5	0.2777777777777778	0.9996580495144303	0.35714285714285715	18
NCBI-partial	local_scale	ENVO:00000074	0.5	0.5	0.9999316846563738	0.5	2
NCBI-partial	local_scale	ENVO:00000076	0.5454545454545454	0.46153846153846156	0.9996581664045943	0.5	13
NCBI-partial	local_scale	ENVO:00000077	0.0	0.0	0.9999313611092044	0.0	71
NCBI-partial	local_scale	ENVO:00000078	0.5652173913043478	0.21311475409836064	0.9993140818986213	0.30952380952380953	61
